date,load_gw,year,month,quarter,weekofyear,sin_week,cos_week,holiday_days,has_holiday,temp_mean,temp_min,temp_max,heating_degree_days,cooling_degree_days,lag_1,lag_2,lag_4,lag_8,lag_52,rolling_mean_4,rolling_mean_8,rolling_std_4,rolling_std_8
2015-05-10 00:00:00+00:00,53.23302976190476,2015,5,2,19,0.7485107481711013,-0.6631226582407951,0,0,14.657738095238097,6.6,23.5,3.342261904761905,0.0,50.88061904761904,52.511922619047624,51.60528571428571,56.92314880952381,,52.09413988095238,53.750671130952384,1.0857149571897944,2.143475434066065
2015-05-17 00:00:00+00:00,49.984785714285714,2015,5,2,20,0.6631226582407952,-0.7485107481711012,0,0,12.517857142857142,4.5,26.1,5.482142857142858,0.0,53.23302976190476,50.88061904761904,53.378732142857146,55.459291666666665,,52.501075892857145,53.28940625,1.1448486069237136,1.7180813300983822
2015-05-24 00:00:00+00:00,52.28980357142857,2015,5,2,21,0.5680647467311558,-0.8229838658936564,0,0,13.516666666666667,6.3,19.3,4.4833333333333325,0.0,49.984785714285714,53.23302976190476,52.511922619047624,55.87660714285715,,51.652589285714285,52.605093005952384,1.4847842354960963,1.81770897535483
2015-05-31 00:00:00+00:00,50.47083928571429,2015,5,2,22,0.46472317204376906,-0.8854560256532096,0,0,13.77142857142857,7.1,20.6,4.2285714285714295,0.0,52.28980357142857,49.984785714285714,50.88061904761904,53.36976190476191,,51.59705952380952,52.156742559523806,1.4455687148714123,1.2488233965646895
2015-06-07 00:00:00+00:00,50.596398809523805,2015,6,2,23,0.35460488704253584,-0.9350162426854147,0,0,17.861904761904764,8.1,28.3,0.1380952380952358,0.0,50.47083928571429,52.28980357142857,53.23302976190476,51.60528571428571,,51.49461458333333,51.79437723214286,1.52557223511917,1.2670158417922772
2015-06-14 00:00:00+00:00,53.15695238095238,2015,6,2,24,0.23931566428755768,-0.970941817426052,0,0,17.923214285714284,10.0,30.1,0.076785714285716,0.0,50.596398809523805,50.47083928571429,49.984785714285714,53.378732142857146,,50.8354568452381,51.668266369047615,1.0047985672377002,1.336812258646798
2015-06-21 00:00:00+00:00,52.58079761904762,2015,6,2,25,0.12053668025532308,-0.992708874098054,0,0,14.366666666666664,7.8,20.7,3.633333333333334,0.0,53.15695238095238,50.596398809523805,52.28980357142857,52.511922619047624,,51.62849851190476,51.640543898809526,1.313887398929439,1.2980102189723621
2015-06-28 00:00:00+00:00,52.852244047619045,2015,6,2,26,-3.216245299353273e-16,-1.0,0,0,15.963690476190475,11.0,22.9,2.036309523809523,0.0,52.58079761904762,53.15695238095238,50.47083928571429,50.88061904761904,,51.70124702380953,51.649153273809524,1.369583892400971,1.3048260373120038
2015-07-05 00:00:00+00:00,54.222988095238094,2015,7,3,27,-0.12053668025532283,-0.992708874098054,0,0,23.875,12.8,35.5,0.0,0.0,52.852244047619045,52.58079761904762,50.596398809523805,53.23302976190476,,52.29659821428571,51.89560639880953,1.1576411219689728,1.3249725778376726
2015-07-12 00:00:00+00:00,53.87792857142857,2015,7,3,28,-0.23931566428755743,-0.9709418174260521,0,0,18.91904761904762,9.7,31.5,0.0,0.0,54.222988095238094,52.852244047619045,53.15695238095238,49.984785714285714,,53.20324553571428,52.019351190476186,0.7194121205283839,1.5021112972438577
2015-07-19 00:00:00+00:00,53.722517857142854,2015,7,3,29,-0.3546048870425356,-0.9350162426854148,0,0,19.564285714285717,14.9,30.1,0.0,0.0,53.87792857142857,54.222988095238094,52.58079761904762,52.28980357142857,,53.383489583333336,52.50599404761905,0.7907304372506702,1.3739750198378855
2015-07-26 00:00:00+00:00,53.660047619047624,2015,7,3,30,-0.46472317204376806,-0.8854560256532101,0,0,20.34285714285714,13.6,28.3,0.0,0.0,53.722517857142854,53.87792857142857,52.852244047619045,50.47083928571429,,53.66891964285715,52.68508333333334,0.5832404817278205,1.4338389810500856
2015-08-02 00:00:00+00:00,52.31118452380953,2015,8,3,31,-0.5680647467311556,-0.8229838658936565,0,0,17.3625,9.3,27.9,0.6374999999999993,0.0,53.660047619047624,53.722517857142854,54.222988095238094,50.596398809523805,,53.87087053571429,53.083734375,0.25198638258453004,1.1443998425174575
2015-08-09 00:00:00+00:00,52.515363095238094,2015,8,3,32,-0.663122658240795,-0.7485107481711013,0,0,24.922619047619047,15.1,36.1,0.0,0.0,52.31118452380953,53.660047619047624,53.87792857142857,53.15695238095238,,53.392919642857144,53.29808258928572,0.7269518248821911,0.677178051963724
2015-08-16 00:00:00+00:00,52.66826785714286,2015,8,3,33,-0.7485107481711011,-0.6631226582407952,0,0,25.066666666666663,17.3,33.5,0.0,0.0,52.515363095238094,52.31118452380953,53.722517857142854,52.58079761904762,,53.05227827380952,53.217883928571425,0.7429900249099599,0.7320488144969506
2015-08-23 00:00:00+00:00,51.806595238095234,2015,8,3,34,-0.8229838658936564,-0.5680647467311559,0,0,20.10892857142857,13.1,26.7,0.0,0.0,52.66826785714286,52.515363095238094,53.660047619047624,52.852244047619045,,52.78871577380952,53.22881770833334,0.5990227226529737,0.7217548799890038
2015-08-30 00:00:00+00:00,53.67769047619048,2015,8,3,35,-0.8854560256532096,-0.4647231720437691,0,0,20.345238095238095,12.6,29.3,0.0,0.0,51.806595238095234,52.66826785714286,52.31118452380953,54.222988095238094,,52.32535267857143,53.098111607142854,0.37550179617628365,0.8775572509866462
2015-09-06 00:00:00+00:00,53.87086904761905,2015,9,3,36,-0.9350162426854147,-0.3546048870425359,0,0,17.646428571428572,11.5,33.5,0.3535714285714277,0.0,53.67769047619048,51.806595238095234,52.515363095238094,53.87792857142857,,52.666979166666664,53.02994940476191,0.7713163962952234,0.7949971218837707
2015-09-13 00:00:00+00:00,53.435452380952384,2015,9,3,37,-0.970941817426052,-0.23931566428755774,0,0,14.92797619047619,8.3,24.2,3.0720238095238095,0.0,53.87086904761905,53.67769047619048,52.66826785714286,53.722517857142854,,53.0058556547619,53.02906696428572,0.9577406164494091,0.7939246020027976
2015-09-20 00:00:00+00:00,54.56171428571429,2015,9,3,38,-0.992708874098054,-0.12053668025532357,0,0,16.33809523809524,10.4,24.4,1.661904761904761,0.0,53.435452380952384,53.87086904761905,51.806595238095234,53.660047619047624,,53.197651785714285,52.99318377976191,0.9443244618685194,0.7640295486319814
2015-09-27 00:00:00+00:00,52.76889285714286,2015,9,3,39,-1.0,-1.8369701987210297e-16,0,0,13.496428571428572,7.0,20.1,4.503571428571428,0.0,54.56171428571429,53.435452380952384,53.67769047619048,52.31118452380953,,53.886431547619054,53.105892113095244,0.48415011840131367,0.9258311539224511
2015-10-04 00:00:00+00:00,53.40454761904762,2015,10,4,40,-0.992708874098054,0.1205366802553232,0,0,11.783333333333331,4.5,19.4,6.216666666666667,0.0,52.76889285714286,54.56171428571429,53.87086904761905,52.515363095238094,,53.65923214285714,53.16310565476191,0.7532254251234949,0.882849648278431
2015-10-11 00:00:00+00:00,54.71454761904762,2015,10,4,41,-0.9709418174260521,0.23931566428755738,0,0,9.996428571428572,2.3,18.6,8.003571428571428,0.0,53.40454761904762,52.76889285714286,53.435452380952384,52.66826785714286,,53.542651785714284,53.2742537202381,0.7455994750718032,0.8448040490707484
2015-10-18 00:00:00+00:00,56.24397023809523,2015,10,4,42,-0.9350162426854148,0.35460488704253557,0,0,6.406547619047619,0.9,10.1,11.593452380952382,0.0,54.71454761904762,53.40454761904762,54.56171428571429,51.806595238095234,,53.8624255952381,53.53003869047619,0.9346269677354978,0.9395802413816282
2015-10-25 00:00:00+00:00,55.76396428571428,2015,10,4,43,-0.8854560256532101,0.464723172043768,0,0,9.303571428571429,5.7,13.9,8.696428571428571,0.0,56.24397023809523,54.71454761904762,52.76889285714286,53.67769047619048,,54.28298958333333,54.08471056547619,1.5379463197631174,1.0766055923425077
2015-11-01 00:00:00+00:00,55.60158928571428,2015,11,4,44,-0.822983865893657,0.5680647467311548,0,0,8.391666666666666,3.2,14.3,9.608333333333334,0.0,55.76396428571428,56.24397023809523,53.40454761904762,53.87086904761905,,55.031757440476184,54.34549479166667,1.258838168668409,1.2085243429816892
2015-11-08 00:00:00+00:00,56.496375,2015,11,4,45,-0.7485107481711011,0.6631226582407953,0,0,8.144642857142857,-0.1,16.3,9.855357142857144,0.0,55.60158928571428,55.76396428571428,54.71454761904762,53.435452380952384,,55.581017857142854,54.56183482142857,0.6387929013162027,1.2650125536531336
2015-11-15 00:00:00+00:00,58.491214285714285,2015,11,4,46,-0.6631226582407956,0.7485107481711007,0,0,11.326785714285714,6.5,15.4,6.673214285714286,0.0,56.496375,55.60158928571428,56.24397023809523,54.56171428571429,,56.02647470238095,54.94445014880952,0.415351230451574,1.3365386914724118
2015-11-22 00:00:00+00:00,59.382172619047616,2015,11,4,47,-0.5680647467311559,0.8229838658936564,0,0,8.174404761904762,-2.5,13.3,9.825595238095238,0.0,58.491214285714285,56.496375,55.76396428571428,52.76889285714286,,56.58828571428571,55.43563764880952,1.326984097759248,1.8129406868126061
2015-11-29 00:00:00+00:00,60.73266666666667,2015,11,4,48,-0.4647231720437684,0.88545602565321,0,0,2.054761904761905,-3.0,8.9,15.945238095238096,0.0,59.382172619047616,58.491214285714285,55.60158928571428,53.40454761904762,,57.492837797619046,56.262297619047615,1.7450979648017177,1.927394776582493
2015-12-06 00:00:00+00:00,60.106678571428574,2015,12,4,49,-0.35460488704253595,0.9350162426854147,0,0,6.870238095238095,3.1,10.6,11.129761904761905,0.0,60.73266666666667,59.382172619047616,56.496375,54.71454761904762,,58.77560714285715,57.1783125,1.7770558155619565,2.108105196480038
2015-12-13 00:00:00+00:00,59.90733333333334,2015,12,4,50,-0.2393156642875578,0.970941817426052,0,0,6.0494047619047615,0.7,11.2,11.95059523809524,0.0,60.106678571428574,60.73266666666667,58.491214285714285,56.24397023809523,,59.678183035714284,57.85232886904762,0.9647212261108534,2.069491261490871
2015-12-20 00:00:00+00:00,57.62785714285714,2015,12,4,51,-0.12053668025532363,0.992708874098054,2,1,6.938095238095237,-1.5,11.9,11.061904761904763,0.0,59.90733333333334,60.106678571428574,59.382172619047616,55.76396428571428,,60.032212797619046,58.31024925595238,0.5580704520911127,2.068065202973218
2015-12-27 00:00:00+00:00,48.25336309523809,2015,12,4,52,6.432490598706546e-16,1.0,2,1,9.904166666666669,3.3,13.9,8.095833333333333,0.0,57.62785714285714,59.90733333333334,60.73266666666667,55.60158928571428,,59.59363392857143,58.543235863095234,1.3568709189184105,1.831708240949305
2016-01-03 00:00:00+00:00,47.36403571428572,2016,1,1,53,0.12053668025532314,0.992708874098054,1,1,0.5101190476190476,-9.8,11.9,17.489880952380954,0.0,48.25336309523809,57.62785714285714,60.106678571428574,56.496375,47.23373958333334,56.473808035714285,57.62470758928571,5.594473125616903,4.03493191717924
2016-01-10 00:00:00+00:00,56.615142857142864,2016,1,1,1,0.12053668025532305,0.992708874098054,0,0,-3.230357142857143,-8.8,4.0,21.230357142857144,0.0,47.36403571428572,48.25336309523809,59.90733333333334,58.491214285714285,56.19110119047619,53.28814732142857,56.483165178571426,6.405488670730752,5.445155505120373
2016-01-17 00:00:00+00:00,59.91391071428571,2016,1,1,2,0.23931566428755774,0.970941817426052,0,0,0.2196428571428571,-5.4,4.0,17.78035714285714,0.0,56.615142857142864,47.36403571428572,57.62785714285714,59.382172619047616,57.67267857142857,52.465099702380954,56.24865625,5.404828138931804,5.38640127297975
2016-01-24 00:00:00+00:00,61.26752976190476,2016,1,1,3,0.3546048870425356,0.9350162426854148,0,0,-3.556547619047619,-12.8,4.0,21.55654761904762,0.0,59.91391071428571,56.615142857142864,48.25336309523809,60.73266666666667,58.613303571428574,53.036613095238096,56.31512351190476,6.195716598403242,5.433665600317828
2016-01-31 00:00:00+00:00,59.185089285714284,2016,1,1,4,0.4647231720437685,0.8854560256532099,0,0,6.358333333333333,0.3,9.8,11.641666666666666,0.0,61.26752976190476,59.91391071428571,47.36403571428572,60.106678571428574,58.73402976190476,56.290154761904766,56.38198139880952,6.2633081676101465,5.49868728902071
2016-02-07 00:00:00+00:00,59.32980952380952,2016,2,1,5,0.5680647467311558,0.8229838658936564,0,0,5.732142857142857,-0.8,12.3,12.267857142857142,0.0,59.185089285714284,61.26752976190476,56.615142857142864,59.90733333333334,59.32389880952381,59.2454181547619,56.26678273809524,1.9542948743376793,5.418576674783226
2016-02-14 00:00:00+00:00,58.9735119047619,2016,2,1,6,0.6631226582407952,0.7485107481711011,0,0,4.158333333333333,-3.2,9.3,13.841666666666669,0.0,59.32980952380952,59.185089285714284,59.91391071428571,57.62785714285714,58.13777976190477,59.92408482142857,56.19459226190476,0.949425326485242,5.3667447568764715
2016-02-21 00:00:00+00:00,59.96314285714285,2016,2,1,7,0.7485107481711011,0.6631226582407953,0,0,2.6267857142857145,-2.2,10.7,15.373214285714283,0.0,58.9735119047619,59.32980952380952,61.26752976190476,48.25336309523809,57.80289880952381,59.688985119047615,56.36279910714286,1.0624850161955728,5.438690005328671
2016-02-28 00:00:00+00:00,58.631726190476186,2016,2,1,8,0.8229838658936564,0.5680647467311558,0,0,2.4041666666666663,-4.2,10.7,15.595833333333331,0.0,59.96314285714285,58.9735119047619,59.185089285714284,47.36403571428572,58.86245238095238,59.36288839285714,57.82652157738095,0.42607753811410126,4.425818693374799
