date,actual,mean,naive,seasonal_naive,drift,sarima,sarimax_temp
2018-12-23 00:00:00+00:00,59.40855952380953,55.716641765333854,55.95719642857142,57.949869047619046,57.10125634270101,55.87274332766917,56.450378105982836
2018-12-30 00:00:00+00:00,49.075583333333334,55.716641765333854,55.95719642857142,48.223803571428576,57.14892550578974,49.68769172858335,49.21835011318703
2019-01-06 00:00:00+00:00,53.805875,55.716641765333854,55.95719642857142,54.85843452380953,57.19659466887847,58.33418140510851,56.198051560681165
2019-01-13 00:00:00+00:00,62.37220238095239,55.716641765333854,55.95719642857142,60.05204761904762,57.2442638319672,61.89461093774992,61.441445507852585
2019-01-20 00:00:00+00:00,62.42349404761905,55.716641765333854,55.95719642857142,61.86826785714286,57.29193299505594,63.10048355823021,62.56476021184389
2019-01-27 00:00:00+00:00,63.58701190476191,55.716641765333854,55.95719642857142,60.128232142857144,57.33960215814467,62.27119933293268,63.2365245605538
2019-02-03 00:00:00+00:00,62.08876785714286,55.716641765333854,55.95719642857142,60.81609523809524,57.3872713212334,62.123910689610526,62.4149812566541
2019-02-10 00:00:00+00:00,62.35953571428571,55.716641765333854,55.95719642857142,61.24415476190476,57.434940484322134,62.032942530503114,61.330404174865684
2019-02-17 00:00:00+00:00,60.79900595238095,55.716641765333854,55.95719642857142,60.73777380952381,57.48260964741087,61.7876860410638,61.17403895778588
2019-02-24 00:00:00+00:00,59.46751785714285,55.716641765333854,55.95719642857142,60.69296428571428,57.5302788104996,61.58382214481881,61.12510916911102
2019-03-03 00:00:00+00:00,58.48182142857143,55.716641765333854,55.95719642857142,63.44200595238095,57.57794797358833,61.93430559616582,61.128950813876656
2019-03-10 00:00:00+00:00,58.99095238095238,55.716641765333854,55.95719642857142,59.17857142857143,57.625617136677064,60.36428790894381,59.647829520801146
2019-03-17 00:00:00+00:00,60.07891071428571,55.716641765333854,55.95719642857142,60.88598809523809,57.6732862997658,59.88704740521876,59.69566183098665
2019-03-24 00:00:00+00:00,57.6493630952381,55.716641765333854,55.95719642857142,60.75360714285714,57.72095546285453,58.93590614651545,58.726351038026756
2019-03-31 00:00:00+00:00,56.7715119047619,55.716641765333854,55.95719642857142,55.40161904761904,57.76862462594326,56.27618308560148,56.130068610722546
2019-04-07 00:00:00+00:00,56.43385714285715,55.716641765333854,55.95719642857142,54.534148809523806,57.816293789031995,56.01916494384604,55.72917136700479
2019-04-14 00:00:00+00:00,56.76597023809524,55.716641765333854,55.95719642857142,56.09988095238096,57.86396295212073,55.824478939237416,56.84754377520606
2019-04-21 00:00:00+00:00,51.656261904761905,55.716641765333854,55.95719642857142,54.434273809523816,57.911632115209464,55.55096695432535,55.26377303285611
2019-04-28 00:00:00+00:00,52.33675,55.716641765333854,55.95719642857142,55.34271428571428,57.95930127829819,56.2262956699289,55.255796020451264
2019-05-05 00:00:00+00:00,53.123172619047615,55.716641765333854,55.95719642857142,52.813136904761905,58.006970441386926,54.61303394891272,55.171912938582885
2019-05-12 00:00:00+00:00,56.023577380952375,55.716641765333854,55.95719642857142,52.85682142857143,58.05463960447566,54.74228094355082,55.419235952317486
2019-05-19 00:00:00+00:00,55.28559523809523,55.716641765333854,55.95719642857142,55.36916666666667,58.102308767564395,55.33713502867332,56.0596262191812
2019-05-26 00:00:00+00:00,54.94535119047619,55.716641765333854,55.95719642857142,53.64008928571428,58.14997793065312,53.66865936963176,53.73302943324478
2019-06-02 00:00:00+00:00,51.30880357142858,55.716641765333854,55.95719642857142,53.98164880952381,58.19764709374186,55.01976603784673,54.303321508072166
2019-06-09 00:00:00+00:00,54.52816071428571,55.716641765333854,55.95719642857142,56.448547619047616,58.24531625683059,55.66363211098908,56.82659718664105
2019-06-16 00:00:00+00:00,52.28670833333333,55.716641765333854,55.95719642857142,55.91553571428571,58.292985419919326,55.622370402147595,56.67521402076434
2019-06-23 00:00:00+00:00,52.54121428571428,55.716641765333854,55.95719642857142,56.29283928571429,58.34065458300805,56.578361299207806,57.36547101573959
2019-06-30 00:00:00+00:00,55.95528571428571,55.716641765333854,55.95719642857142,55.683684523809525,58.38832374609679,56.55133586919921,57.92541704702765
2019-07-07 00:00:00+00:00,55.179630952380954,55.716641765333854,55.95719642857142,55.95719642857142,58.43599290918552,56.63052786575975,56.31525511916417
2019-07-14 00:00:00+00:00,53.908166666666666,55.716641765333854,55.95719642857142,54.35202380952381,58.48366207227426,56.25431569083909,55.98305291855848
2019-07-21 00:00:00+00:00,53.511964285714285,55.716641765333854,55.95719642857142,53.961916666666674,58.531331235362984,56.14795024503952,55.87239734423351
2019-07-28 00:00:00+00:00,54.20710119047619,55.716641765333854,55.95719642857142,53.00951785714286,58.57900039845172,55.0834619412379,56.48117221667607
2019-08-04 00:00:00+00:00,52.39210119047619,55.716641765333854,55.95719642857142,52.79293452380952,58.62666956154045,54.77526590066993,54.75715775814861
2019-08-11 00:00:00+00:00,52.01905357142856,55.716641765333854,55.95719642857142,52.11597023809524,58.67433872462919,54.546416750320276,54.757122750285866
2019-08-18 00:00:00+00:00,51.1552380952381,55.716641765333854,55.95719642857142,52.12197023809524,58.722007887717915,54.28391431666662,54.19494397628801
2019-08-25 00:00:00+00:00,51.83813095238096,55.716641765333854,55.95719642857142,52.42855952380952,58.76967705080665,55.662423233902096,55.61845413568988
2019-09-01 00:00:00+00:00,54.09197023809524,55.716641765333854,55.95719642857142,52.758785714285715,58.817346213895384,55.69636799720106,57.3318897940176
2019-09-08 00:00:00+00:00,52.44316071428571,55.716641765333854,55.95719642857142,53.584172619047614,58.86501537698412,55.77427053685428,55.40716922153059
2019-09-15 00:00:00+00:00,53.348488095238096,55.716641765333854,55.95719642857142,54.84592261904762,58.912684540072846,56.44804597127158,56.072551956152694
2019-09-22 00:00:00+00:00,53.222547619047624,55.716641765333854,55.95719642857142,54.23418452380953,58.96035370316158,55.55277673100799,55.72101155662638
2019-09-29 00:00:00+00:00,54.82947619047619,55.716641765333854,55.95719642857142,54.80769047619048,59.008022866250315,56.493572015432896,56.297746089760835
2019-10-06 00:00:00+00:00,52.33063095238096,55.716641765333854,55.95719642857142,53.560232142857146,59.05569202933905,56.433909541536444,56.404253131812794
2019-10-13 00:00:00+00:00,55.80170833333333,55.716641765333854,55.95719642857142,56.333398809523814,59.103361192427776,58.75087112585553,58.12743678836715
2019-10-20 00:00:00+00:00,56.13279166666666,55.716641765333854,55.95719642857142,56.55730952380953,59.15103035551651,58.812573822885724,58.032370638130224
2019-10-27 00:00:00+00:00,56.48441071428571,55.716641765333854,55.95719642857142,57.687714285714286,59.198699518605245,59.08503031591027,58.36952140239018
2019-11-03 00:00:00+00:00,55.02963095238095,55.716641765333854,55.95719642857142,53.707708333333336,59.24636868169398,57.805650039988365,57.92323915635885
2019-11-10 00:00:00+00:00,58.15936309523809,55.716641765333854,55.95719642857142,59.21035714285714,59.29403784478271,61.60524211417534,61.28011825389499
2019-11-17 00:00:00+00:00,59.11223809523809,55.716641765333854,55.95719642857142,59.97938095238095,59.34170700787144,62.27225628074153,62.49510428649605
2019-11-24 00:00:00+00:00,59.73594047619048,55.716641765333854,55.95719642857142,60.69883333333333,59.389376170960176,62.6685620478016,62.07664574572809
2019-12-01 00:00:00+00:00,59.84283333333333,55.716641765333854,55.95719642857142,61.95860119047619,59.43704533404891,63.48211348551045,63.133804962220424
2019-12-08 00:00:00+00:00,61.05929761904762,55.716641765333854,55.95719642857142,63.12195833333333,59.48471449713764,63.8639700383853,64.00768775768613
2019-12-15 00:00:00+00:00,61.24219047619048,55.716641765333854,55.95719642857142,62.71340476190477,59.53238366022637,62.643943972131645,63.457478929865616
2019-12-22 00:00:00+00:00,56.83676785714285,55.716641765333854,55.95719642857142,57.949869047619046,59.58005282331511,56.670859272876825,56.7719091208408
2019-12-29 00:00:00+00:00,46.50530952380952,55.716641765333854,55.95719642857142,48.223803571428576,59.62772198640384,50.48580767379101,50.3551902454434
2020-01-05 00:00:00+00:00,50.16170238095238,55.716641765333854,55.95719642857142,54.85843452380953,59.67539114949257,59.132297350316165,57.04285946063154
2020-01-12 00:00:00+00:00,59.07759523809524,55.716641765333854,55.95719642857142,60.05204761904762,59.7230603125813,62.69272688295757,61.83452499201327
2020-01-19 00:00:00+00:00,60.36169642857143,55.716641765333854,55.95719642857142,61.86826785714286,59.77072947567004,63.89859950343786,62.51126277000469
2020-01-26 00:00:00+00:00,60.89373214285715,55.716641765333854,55.95719642857142,60.128232142857144,59.81839863875877,63.06931527814032,63.29097944919855
2020-02-02 00:00:00+00:00,60.839196428571434,55.716641765333854,55.95719642857142,60.81609523809524,59.8660678018475,62.92202663481816,62.01312862747378
2020-02-09 00:00:00+00:00,60.259839285714285,55.716641765333854,55.95719642857142,61.24415476190476,59.913736964936234,62.83105847571075,61.823651516050184
2020-02-16 00:00:00+00:00,60.845125,55.716641765333854,55.95719642857142,60.73777380952381,59.96140612802497,62.585801986271434,61.745131033571745
2020-02-23 00:00:00+00:00,59.787327380952384,55.716641765333854,55.95719642857142,60.69296428571428,60.0090752911137,62.381938090026445,61.48395986555728
2020-03-01 00:00:00+00:00,58.8991369047619,55.716641765333854,55.95719642857142,63.44200595238095,60.05674445420243,62.732421541373455,62.11284893815152
2020-03-08 00:00:00+00:00,58.68847023809524,55.716641765333854,55.95719642857142,59.17857142857143,60.104413617291165,61.16240385415144,60.926621816154125
2020-03-15 00:00:00+00:00,58.534238095238095,55.716641765333854,55.95719642857142,60.88598809523809,60.1520827803799,60.685163350426386,60.41431546986245
2020-03-22 00:00:00+00:00,55.37274404761904,55.716641765333854,55.95719642857142,60.75360714285714,60.199751943468634,59.73402209172308,59.61775130118706
2020-03-29 00:00:00+00:00,53.471982142857144,55.716641765333854,55.95719642857142,55.40161904761904,60.24742110655736,57.07429903080911,57.66826703637949
2020-04-05 00:00:00+00:00,52.84526785714285,55.716641765333854,55.95719642857142,54.534148809523806,60.295090269646096,56.81728088905367,57.736384318634954
2020-04-12 00:00:00+00:00,47.21088690476191,55.716641765333854,55.95719642857142,56.09988095238096,60.34275943273483,56.62259488444504,56.59542778258249
2020-04-19 00:00:00+00:00,47.41569642857143,55.716641765333854,55.95719642857142,54.434273809523816,60.390428595823565,56.349082899532974,56.49391236908323
