date,residual
2015-01-04 00:00:00+00:00,47.23373958333334
2015-01-11 00:00:00+00:00,5.384775036523536
2015-01-18 00:00:00+00:00,0.04969306868692769
2015-01-25 00:00:00+00:00,0.6100074016812727
2015-02-01 00:00:00+00:00,-0.02439248591313259
2015-02-08 00:00:00+00:00,0.559743421529106
2015-02-15 00:00:00+00:00,-1.257277313721275
2015-02-22 00:00:00+00:00,-0.20654828213491072
2015-03-01 00:00:00+00:00,1.1124086196341096
2015-03-08 00:00:00+00:00,0.03328667604930757
2015-03-15 00:00:00+00:00,-2.118538329348695
2015-03-22 00:00:00+00:00,-1.227239097040787
2015-03-29 00:00:00+00:00,0.6120332694176156
2015-04-05 00:00:00+00:00,-2.532993481210724
2015-04-12 00:00:00+00:00,-1.4793323857617295
2015-04-19 00:00:00+00:00,2.0081442189790693
2015-04-26 00:00:00+00:00,-1.0443189970851137
2015-05-03 00:00:00+00:00,-1.5515747431413445
2015-05-10 00:00:00+00:00,2.548799825856179
2015-05-17 00:00:00+00:00,-3.4965751382610293
2015-05-24 00:00:00+00:00,2.650475823314096
2015-05-31 00:00:00+00:00,-2.045154528489867
2015-06-07 00:00:00+00:00,0.3092525645311994
2015-06-14 00:00:00+00:00,2.5666974451252855
2015-06-21 00:00:00+00:00,-0.8697107109906526
2015-06-28 00:00:00+00:00,0.30477834701247275
2015-07-05 00:00:00+00:00,1.3432839010019961
2015-07-12 00:00:00+00:00,-0.5056528926341244
2015-07-19 00:00:00+00:00,-0.13374394110999077
2015-07-26 00:00:00+00:00,-0.04218482015479452
2015-08-02 00:00:00+00:00,-1.3394125286388174
2015-08-09 00:00:00+00:00,0.3602405552313144
2015-08-16 00:00:00+00:00,0.14691972505094242
2015-08-23 00:00:00+00:00,-0.8799138098722068
2015-08-30 00:00:00+00:00,1.968070787379105
2015-09-06 00:00:00+00:00,-0.010976247509553616
2015-09-13 00:00:00+00:00,-0.4804797048742486
2015-09-20 00:00:00+00:00,1.171250654565796
2015-09-27 00:00:00+00:00,-1.917206501221763
2015-10-04 00:00:00+00:00,0.82774511226458
2015-10-11 00:00:00+00:00,1.2584671356172166
2015-10-18 00:00:00+00:00,1.373113640536502
2015-10-25 00:00:00+00:00,-0.6732640448537239
2015-11-01 00:00:00+00:00,-0.1288592352251854
2015-11-08 00:00:00+00:00,0.9171984358394454
2015-11-15 00:00:00+00:00,1.8945257616530782
2015-11-22 00:00:00+00:00,0.6504884018938668
2015-11-29 00:00:00+00:00,1.2211790710016288
2015-12-06 00:00:00+00:00,-0.7956616217549666
2015-12-13 00:00:00+00:00,-0.1464127144356624
2015-12-20 00:00:00+00:00,-2.2506404994969387
2015-12-27 00:00:00+00:00,-9.109320347845305
2016-01-03 00:00:00+00:00,-31.472225085310058
2016-01-10 00:00:00+00:00,4.881008098627788
2016-01-17 00:00:00+00:00,1.7505398226217679
2016-01-24 00:00:00+00:00,0.0006625716423869221
2016-01-31 00:00:00+00:00,-2.296602275361465
2016-02-07 00:00:00+00:00,-1.1999334414860172
2016-02-14 00:00:00+00:00,-0.0436026852617033
2016-02-21 00:00:00+00:00,0.9734635546201886
2016-02-28 00:00:00+00:00,-2.020711082179652
2016-03-06 00:00:00+00:00,-0.8680855144156538
2016-03-13 00:00:00+00:00,1.226413518304426
2016-03-20 00:00:00+00:00,0.7047700577810119
2016-03-27 00:00:00+00:00,-3.413679224517246
2016-04-03 00:00:00+00:00,0.10508853196604662
2016-04-10 00:00:00+00:00,2.6120887638271526
2016-04-17 00:00:00+00:00,-2.172127776455312
2016-04-24 00:00:00+00:00,0.5323034838477767
2016-05-01 00:00:00+00:00,3.0080706272515982
2016-05-08 00:00:00+00:00,-4.863801583713666
2016-05-15 00:00:00+00:00,4.491276019471229
2016-05-22 00:00:00+00:00,-3.1613555953479704
2016-05-29 00:00:00+00:00,1.3031292142692479
2016-06-05 00:00:00+00:00,2.041130015868312
2016-06-12 00:00:00+00:00,-1.6885745643490608
2016-06-19 00:00:00+00:00,0.3782687783072518
2016-06-26 00:00:00+00:00,-0.16133201235921746
2016-07-03 00:00:00+00:00,-1.3224427583948213
2016-07-10 00:00:00+00:00,-0.3773100937917917
2016-07-17 00:00:00+00:00,-0.9844757739084145
2016-07-24 00:00:00+00:00,-0.5315752160015137
2016-07-31 00:00:00+00:00,-0.16130900344245447
2016-08-07 00:00:00+00:00,-1.426996778932903
2016-08-14 00:00:00+00:00,-1.256643422103373
2016-08-21 00:00:00+00:00,-0.2329891452258508
2016-08-28 00:00:00+00:00,-0.49333130339786635
2016-09-04 00:00:00+00:00,-1.073935636766393
2016-09-11 00:00:00+00:00,-0.5371589137081543
2016-09-18 00:00:00+00:00,-2.1518705459343153
2016-09-25 00:00:00+00:00,-0.004633764006875651
2016-10-02 00:00:00+00:00,0.3257833492782325
2016-10-09 00:00:00+00:00,-1.5042190968062457
2016-10-16 00:00:00+00:00,0.2704986871516226
2016-10-23 00:00:00+00:00,0.6780378670974372
2016-10-30 00:00:00+00:00,0.40391080236321386
2016-11-06 00:00:00+00:00,-1.218458003963299
2016-11-13 00:00:00+00:00,1.3250982609034523
2016-11-20 00:00:00+00:00,-0.05393094812035315
2016-11-27 00:00:00+00:00,-1.9628672563741318
2016-12-04 00:00:00+00:00,1.2971687920290265
2016-12-11 00:00:00+00:00,0.629649839937862
2016-12-18 00:00:00+00:00,1.9308954674048238
2016-12-25 00:00:00+00:00,6.99676061661733
2017-01-01 00:00:00+00:00,-2.206175755814705
2017-01-08 00:00:00+00:00,1.8193739254963006
2017-01-15 00:00:00+00:00,1.7433158165211466
2017-01-22 00:00:00+00:00,0.7273531986414525
2017-01-29 00:00:00+00:00,2.28584012801835
2017-02-05 00:00:00+00:00,-0.7465119353627045
2017-02-12 00:00:00+00:00,1.775262511911265
2017-02-19 00:00:00+00:00,-0.46787704424126275
2017-02-26 00:00:00+00:00,-0.1648757270329142
2017-03-05 00:00:00+00:00,-1.7883641106329335
2017-03-12 00:00:00+00:00,-0.0001382152234015166
2017-03-19 00:00:00+00:00,-0.2906405047255092
2017-03-26 00:00:00+00:00,0.8218563286913394
2017-04-02 00:00:00+00:00,0.04560755331311839
2017-04-09 00:00:00+00:00,0.30270396017444057
2017-04-16 00:00:00+00:00,-2.2436011766765347
2017-04-23 00:00:00+00:00,0.28301862139973366
2017-04-30 00:00:00+00:00,1.5595816916095515
2017-05-07 00:00:00+00:00,-0.1907982002372819
2017-05-14 00:00:00+00:00,0.8433447086367067
2017-05-21 00:00:00+00:00,0.4295781114235311
2017-05-28 00:00:00+00:00,-2.245278658279247
2017-06-04 00:00:00+00:00,0.6289766565616262
2017-06-11 00:00:00+00:00,-3.1588381890227453
2017-06-18 00:00:00+00:00,-0.9066389025908919
2017-06-25 00:00:00+00:00,1.3054652220034484
2017-07-02 00:00:00+00:00,-1.3874871574566257
2017-07-09 00:00:00+00:00,-0.15303176825026554
2017-07-16 00:00:00+00:00,-0.4232245014677076
2017-07-23 00:00:00+00:00,-0.8194784023092723
2017-07-30 00:00:00+00:00,-0.47765913793391235
2017-08-06 00:00:00+00:00,-0.4153357303466265
2017-08-13 00:00:00+00:00,-1.1175510437174268
2017-08-20 00:00:00+00:00,-0.4356611006578035
2017-08-27 00:00:00+00:00,-2.2221704478281694
2017-09-03 00:00:00+00:00,-1.1073304559424528
2017-09-10 00:00:00+00:00,-0.22155846567125081
2017-09-17 00:00:00+00:00,0.2842349319474451
2017-09-24 00:00:00+00:00,0.43100146932250283
2017-10-01 00:00:00+00:00,-0.2464947471472172
2017-10-08 00:00:00+00:00,-1.8011537387956196
2017-10-15 00:00:00+00:00,-0.4535102789940808
